用户ID,房产信用评分
328601,82.6
397275,87.51
164879,93.0
705262,84.64
477041,74.29
247542,77.12
164881,93.0
477042,74.1
155025,93.05
247543,73.84
477043,74.16
164882,86.07
164883,90.17
164884,92.41
328602,82.6
164885,93.4
155026,92.91
775966,68.96
705263,82.92
247544,74.82
636179,90.61
164887,91.73
556648,78.68
328603,80.13
811443,69.33
705232,85.25
247546,73.8
247547,73.8
556649,79.89
164888,93.42
397276,86.33
397277,86.33
164889,76.67
328604,82.53
397278,87.97
247549,77.1
705264,85.17
804717,67.11
328605,82.57
397279,87.83
636180,90.78
636181,90.67
155027,93.44
164890,93.35
328606,82.57
477046,74.39
397281,87.97
775967,67.26
705265,84.71
636182,87.57
164892,85.85
556651,79.83
328607,70.39
247550,75.46
636183,90.34
328608,65.87
705267,82.17
636184,87.73
636185,90.6
636186,90.53
247551,77.01
397283,87.05
477048,73.55
804719,70.35
397284,85.71
811444,70.35
477049,66.68
705268,74.75
705269,67.89
705270,77.75
328609,76.19
328610,74.85
636187,89.64
477050,72.14
556652,67.69
636188,90.48
397285,87.78
477052,74.12
328611,82.08
705272,85.13
775968,68.95
556653,78.84
155028,81.21
477055,74.5
636189,90.72
705273,84.86
397287,87.06
477056,73.56
705274,85.16
328613,81.57
247552,77.15
328614,65.87
397288,79.54
247553,76.02
328615,81.42
705277,85.01
477059,73.47
556654,73.03
705278,85.15
247554,76.14
556655,73.03
477060,74.35
775969,55.09
705279,71.29
397290,86.94
477061,74.4
397291,87.81
328617,82.23
397292,87.69
636190,90.32
397293,87.78
397294,87.48
164894,89.59
636192,80.13
397295,87.0
164895,92.97
247558,76.85
397296,87.67
556656,79.57
164897,92.86
556657,79.57
247559,76.87
397297,88.0
155029,93.24
705280,85.14
556658,78.91
328618,82.34
164898,93.35
811446,71.75
164899,93.42
477063,74.52
556659,79.89
556660,79.93
397298,87.78
247560,76.62
556662,57.05
636194,73.97
811447,69.07
705281,82.42
397300,85.27
556663,77.03
164900,93.4
705282,82.91
164901,91.01
636195,73.97
775970,66.63
397301,86.78
477064,74.49
164902,93.39
556664,79.86
705283,83.95
636196,59.87
164903,86.24
164904,91.83
164905,93.23
397303,87.76
811768,71.63
247561,76.24
636197,89.4
247562,76.24
477065,73.19
164906,93.02
328620,33.16
397304,74.57
397305,86.3
155031,90.42
247563,76.0
247564,76.8
636199,89.19
705284,82.79
247565,77.09
636200,49.06
164907,86.57
556666,79.71
556667,79.71
705285,83.5
556668,79.33
164909,92.75
556669,79.66
247566,57.44
477067,54.74
164910,93.09
247567,76.35
155032,91.64
705286,84.76
705288,84.87
164911,89.59
705289,78.49
328621,82.41
811769,68.55
397307,86.22
804723,71.28
705290,84.59
705291,85.01
397308,87.43
247569,76.82
397309,87.55
247570,77.19
247571,77.22
556670,79.8
705292,84.62
397310,83.05
705293,84.43
247572,73.93
477068,74.47
705294,82.03
477069,74.51
247574,76.75
328622,82.08
247575,75.81
477070,74.41
705296,84.59
328623,82.22
636201,90.71
477071,72.12
705297,79.88
164912,88.92
477072,73.11
477073,57.77
636202,90.25
164913,93.41
775971,69.14
247576,77.05
556671,79.74
477074,74.37
705298,85.31
247577,77.29
636203,90.72
477075,74.52
804724,71.78
705299,84.71
477076,74.01
328624,82.11
477077,74.51
477078,72.68
556672,79.97
477079,74.51
636204,90.76
247578,76.66
397312,88.06
636205,90.57
247579,77.21
811770,71.65
705300,85.34
477080,74.54
636206,90.08
705301,85.37
705302,85.24
636207,90.68
804725,71.84
636208,90.74
556674,79.89
397313,88.01
164915,93.49
247580,76.75
705303,85.24
636209,90.71
328625,82.64
328626,82.44
636210,90.64
397315,87.77
804726,70.77
164916,92.37
477081,73.93
705305,85.13
705306,85.13
165566,93.15
477082,73.45
165567,93.37
811771,71.42
328627,80.61
165568,92.86
165569,93.21
775972,67.52
247582,75.07
705307,69.17
705308,74.28
247583,67.3
556677,70.0
165570,43.96
165571,91.92
165572,91.55
695331,85.27
397317,87.99
557297,76.17
557298,77.71
557299,76.77
557300,79.66
705309,70.85
247584,74.07
636212,86.97
636213,88.66
557301,76.17
705310,84.08
636214,87.9
165573,91.73
557303,79.83
557304,78.68
477084,74.05
165575,81.19
477085,62.29
165576,92.69
397319,85.56
165577,92.95
328630,81.6
397320,86.62
165578,93.28
165579,92.65
705311,83.16
247585,77.05
477086,72.94
165580,91.41
165581,92.65
705312,82.41
247586,76.33
557305,79.52
705313,84.5
397321,80.45
557306,79.69
804727,71.38
165582,88.15
477087,69.25
247587,75.3
165583,93.02
165584,91.02
328631,65.87
247588,77.12
557307,79.82
705314,85.34
705315,84.44
247589,76.77
165585,93.33
397322,87.54
165586,93.25
165587,93.25
247590,76.85
636215,90.35
247591,76.87
247592,76.66
557308,79.36
705316,84.76
165588,93.29
636216,89.7
477088,74.47
636217,90.33
775973,69.17
705317,85.31
165589,93.02
477089,74.19
804728,71.84
557309,79.93
328633,82.38
397324,87.18
557310,79.62
557311,79.77
397325,87.89
636218,41.26
165591,93.21
477091,74.33
247593,77.16
329276,82.62
705319,85.22
557312,79.61
477092,74.21
636219,78.07
636220,78.07
705320,75.96
329277,73.26
247594,65.36
705321,77.51
557313,77.23
165593,90.92
557314,79.92
165594,90.78
397326,84.73
329278,79.33
397327,85.38
247596,67.36
247597,67.36
477095,70.57
165595,89.47
165596,91.6
477096,72.7
477097,73.8
165597,92.18
705322,84.95
557316,73.07
165598,93.14
329279,82.45
636841,89.67
636842,89.56
397330,87.25
329281,71.81
636843,90.62
329282,82.2
247600,70.37
329284,65.87
557318,78.76
329285,82.3
165600,81.25
165601,92.46
636844,90.53
557319,75.86
557320,79.89
165602,93.39
477099,57.77
557321,77.46
705326,78.43
477100,66.95
557322,63.17
477101,67.63
329286,76.19
247601,52.32
329287,80.93
636845,90.67
329288,68.59
705327,83.63
247602,75.96
247603,60.47
636846,90.1
557323,79.68
477102,73.11
165603,92.18
557325,77.46
329289,81.17
165605,91.97
636847,89.34
557326,78.87
705328,84.9
397335,87.83
165606,93.44
247605,77.29
397336,87.97
329291,82.53
247607,77.18
247606,77.26
165607,93.29
557327,79.75
247608,76.54
329292,82.53
247609,77.25
636849,90.71
477103,74.1
165609,92.67
397338,34.73
329293,27.48
247610,75.76
247611,76.84
165611,92.41
705329,85.2
705330,83.85
705331,83.46
557328,78.06
397339,83.79
397340,87.27
557329,79.5
329294,34.79
477105,74.4
705332,85.26
705333,85.2
705334,84.25
165612,92.53
397341,84.33
397342,87.97
705335,84.64
165613,93.1
636852,90.33
329296,82.6
247612,76.25
477106,73.11
247614,77.06
397343,87.6
329297,82.5
477107,63.23
397344,65.57
165614,70.97
397345,87.94
636853,90.53
557331,79.73
705336,85.19
247615,77.09
329298,82.43
557332,79.9
397346,84.87
329299,81.83
329300,79.63
397347,84.87
329301,81.15
705337,85.18
247616,75.96
397348,85.87
477108,74.54
159481,87.01
557333,70.73
329302,70.08
165616,92.91
397349,87.96
786705,68.77
636854,90.29
705339,85.17
329304,82.08
636856,90.41
397350,87.88
636857,90.03
247617,76.53
165617,81.19
705340,73.09
247618,76.69
329305,82.09
329306,82.03
329307,82.38
397351,83.65
557334,75.55
636858,90.37
397352,87.63
329308,81.8
557335,75.87
165618,89.37
477109,74.28
705341,85.1
636859,78.55
557336,79.4
636860,90.18
165619,93.21
636861,90.48
247620,76.98
165620,93.09
705342,85.13
247621,76.75
557337,79.53
329310,82.53
557338,76.3
329311,79.0
397353,87.86
636862,90.45
247623,75.52
329312,82.25
705343,85.08
477110,74.26
165621,93.16
705344,85.02
477111,74.31
247625,75.26
786706,68.99
165622,93.31
705345,83.24
165623,40.13
159483,93.34
477114,72.03
165624,90.93
786707,68.98
557340,79.71
329314,81.3
477116,73.28
165627,90.93
477117,72.03
397354,38.36
165628,35.32
329315,30.85
165629,35.32
329316,82.06
705346,84.75
247626,23.93
705347,85.25
247628,74.72
705348,73.84
557342,41.51
557343,76.38
477118,70.98
557344,77.23
329317,78.77
397356,85.53
247629,77.25
247630,76.59
247631,76.94
397357,86.07
636866,90.48
636867,89.34
159484,91.32
397358,86.07
247633,74.58
557346,77.28
247634,75.81
397359,86.61
247635,77.24
329319,82.6
786708,62.69
557347,79.56
247636,76.4
397360,87.71
247637,67.39
636869,84.29
557348,77.66
165633,89.34
165634,92.41
247638,72.91
477120,72.97
397361,86.74
636871,90.72
247639,76.62
329321,82.51
636872,78.49
397362,88.03
557349,78.66
165636,90.0
557351,77.17
557352,78.66
705352,83.63
397363,84.6
247640,74.47
247641,77.23
247642,75.84
329322,82.38
557353,78.99
477122,74.52
557355,77.17
786709,15.45
329323,28.95
246002,76.8
165637,90.67
557356,79.03
705353,83.5
477123,74.46
636874,89.96
636875,90.13
636876,90.34
165640,68.52
165641,91.27
247644,75.07
247645,75.36
247646,75.81
165643,92.01
397364,85.81
165644,93.1
329324,81.68
636877,89.78
329325,81.87
165645,92.67
705354,84.94
557358,79.52
705355,84.35
165647,92.88
557360,31.22
169885,93.22
705356,82.33
159486,88.75
477124,71.37
705357,82.17
247647,74.23
477125,74.37
247648,76.4
636878,90.32
636879,90.11
397365,87.08
705358,83.01
477126,72.21
557362,78.95
636881,89.16
705359,83.18
247649,75.08
159487,93.02
329328,80.22
786710,66.48
477127,74.19
557363,78.06
636882,89.25
247650,75.75
705360,83.46
557364,79.43
477128,25.06
397367,87.63
557365,79.43
397368,78.27
247651,77.26
397369,87.11
636885,90.44
636886,90.53
397370,86.25
247652,77.1
477129,71.61
159488,92.88
705364,35.86
397371,32.88
165649,91.87
397372,83.35
557369,74.58
247653,76.33
165650,93.22
397373,87.8
397374,87.8
477131,74.32
557370,79.57
705365,83.69
636887,87.59
636888,82.13
705366,85.19
558852,79.77
329330,81.57
247654,76.88
557373,79.78
329331,82.65
636889,90.69
557372,79.94
397378,88.04
557374,79.92
636890,90.18
329333,82.49
329334,81.8
636891,90.2
247655,76.05
247656,76.73
247657,76.63
397379,87.8
477132,72.0
397380,87.87
557376,73.5
165651,87.0
477133,74.26
329335,82.22
159489,92.89
636892,90.19
636893,90.2
636894,90.72
329336,82.41
786712,68.57
636896,90.65
477135,74.1
247659,76.8
165652,93.02
557377,79.38
397381,87.78
705367,85.36
557378,79.96
705368,85.1
705369,85.18
397382,87.97
477136,74.51
786713,69.11
557379,79.71
165653,93.44
705370,85.19
329339,82.56
159490,93.2
477138,73.96
165655,92.2
165656,51.67
165657,92.27
247661,73.84
557380,73.07
705371,23.9
477139,13.15
636898,88.69
477140,71.34
636899,87.54
165658,92.2
329340,81.99
636900,89.63
329341,81.53
636901,54.64
636902,57.41
247662,41.14
557381,79.49
329342,79.93
397383,87.04
165660,92.44
636903,90.48
557382,77.77
557384,77.76
165661,80.38
705373,72.43
477141,74.35
636906,90.77
397384,88.04
557385,79.97
247665,75.38
477142,74.58
329344,82.41
329345,82.54
329346,82.34
159491,92.2
247666,73.16
557386,78.31
705374,85.3
329347,81.29
705351,84.27
705375,85.26
705376,85.11
329348,82.12
705377,83.8
159492,92.78
247668,77.05
247669,76.19
557388,79.45
705378,85.18
247670,76.99
557389,79.69
705379,84.94
705380,82.92
636907,89.03
165663,92.34
705381,82.86
786715,68.7
165664,92.78
165665,91.73
557390,79.12
165666,92.53
705382,84.43
247671,73.8
477144,69.18
705384,80.28
329349,77.58
159494,92.62
165667,90.96
165668,93.11
705385,84.36
636908,89.76
705386,84.23
247673,77.19
397389,87.99
165669,90.67
636909,89.75
557392,79.66
329350,82.31
397391,25.97
705387,26.48
159495,34.58
397392,87.05
165670,38.91
329351,80.48
165671,89.24
636910,31.88
705388,23.9
557393,17.88
165672,93.21
397393,40.19
477145,70.77
557394,79.5
705389,84.59
329352,81.87
477147,74.5
397394,58.48
165673,63.88
247675,19.62
247674,77.07
329354,70.39
329355,78.77
329356,82.43
786716,65.37
397395,86.06
557395,77.86
247676,52.32
247677,74.76
165674,90.0
247678,76.49
165675,92.58
165676,91.69
557396,76.9
636911,88.31
247679,77.02
397396,84.4
636912,88.66
329357,79.16
247680,75.01
165677,91.21
329359,81.15
477150,74.43
557397,78.06
247681,75.36
705393,83.46
705394,83.85
165678,93.27
397399,88.0
159497,93.06
165679,93.39
557398,72.35
165681,91.66
705396,85.28
247682,77.06
705397,85.05
329361,82.35
786717,68.96
397400,87.42
247683,77.0
477151,74.36
636913,90.42
329362,82.32
705398,83.64
397401,87.73
557399,78.77
247684,77.11
557400,79.79
636915,90.59
329363,82.66
159498,93.18
329364,82.43
636916,90.48
397402,87.83
557401,79.67
636917,90.41
705399,85.01
397403,87.81
477152,74.24
557402,79.86
329366,82.38
165682,93.44
329367,82.5
636918,90.27
705401,85.22
636919,90.42
397405,88.01
477153,74.33
159499,92.63
786718,68.88
557403,79.68
705403,85.01
705404,84.87
397407,87.83
636920,87.1
247685,76.73
705405,85.21
247686,76.73
159500,93.11
477155,73.98
557404,21.08
329368,82.36
165685,93.16
247687,76.82
165686,93.14
329370,82.41
397409,87.48
329371,82.13
329373,81.45
397410,87.74
705406,84.91
247688,77.15
557406,70.0
477158,63.76
557407,30.46
165687,91.66
397411,86.26
636923,89.63
557408,78.83
636924,54.69
636925,59.87
557409,49.07
706026,79.72
477159,64.6
557411,30.46
477160,72.7
397412,87.02
636927,89.88
557412,79.47
247689,66.46
557413,30.26
329374,27.91
397414,87.85
247690,63.88
329376,69.28
557414,79.61
636928,90.41
557415,78.63
329377,81.33
557416,26.63
706027,85.22
329379,82.53
557417,76.5
165688,93.43
329381,76.95
397416,85.56
706029,82.86
636929,90.63
247691,76.82
636930,89.44
786720,67.84
557418,79.91
706031,84.96
706032,68.57
165690,90.0
397418,84.12
557419,79.56
165691,87.98
636931,87.24
797400,71.2
165692,86.84
632822,89.54
329384,82.67
247692,67.79
557420,79.89
477163,72.83
557421,74.88
247693,76.49
636933,89.99
636934,90.34
329385,82.24
165694,86.99
397420,81.13
706034,82.5
247695,70.33
477164,73.63
557422,79.44
797401,71.71
329386,82.31
397421,86.94
557423,78.23
557424,79.83
397422,82.98
329387,77.58
329388,82.22
557425,79.61
329389,82.45
706035,78.81
247696,70.71
165696,88.38
329390,80.56
636935,90.6
636936,35.58
397423,34.73
786721,68.18
247697,76.47
329391,81.68
477165,74.32
636937,90.52
706036,42.76
247698,22.08
557427,28.09
636938,90.27
477167,74.54
397424,87.2
329393,81.57
636941,90.5
477168,71.41
397425,87.78
329396,81.28
165697,63.71
706037,84.85
786722,68.37
706038,84.57
775894,68.18
329397,81.68
165698,93.0
477170,74.1
797402,71.4
247700,76.69
706039,84.44
557428,79.04
557429,79.53
636943,90.11
477171,71.52
397427,84.12
165699,78.21
165700,93.21
636944,90.5
557430,78.03
165702,90.29
329399,67.13
786723,67.34
165703,90.78
636945,88.77
397428,77.26
477172,74.49
247701,74.47
247702,75.27
397429,85.71
165704,91.11
397430,87.83
477174,74.03
636946,89.86
329400,82.32
636947,90.41
706040,85.01
636948,90.48
165705,93.18
329401,82.41
702711,73.0
623192,78.4
775895,69.0
329402,82.22
786724,67.71
477176,73.99
165707,91.26
247703,75.93
247704,76.92
165709,93.12
329403,81.87
706042,84.96
329404,82.41
557431,79.07
636949,90.41
557432,79.45
636950,90.42
329405,82.03
477796,74.28
165710,92.97
165711,92.84
636951,90.27
397433,87.22
397434,87.36
811834,71.17
477798,74.06
247705,76.67
247706,76.67
636952,90.56
247707,76.98
557435,78.38
247708,77.21
477801,43.11
797404,71.45
557436,69.16
477802,62.0
636953,90.42
329408,82.5
247710,77.03
636954,90.48
477804,74.4
329409,82.32
329410,82.03
477805,73.93
811835,71.52
706043,85.02
636956,90.55
165713,93.42
706044,85.34
636957,88.71
329411,82.38
477806,73.43
329412,72.76
477807,70.57
706046,85.27
636958,52.98
329413,81.4
706047,50.18
477808,73.91
775896,68.51
636959,41.06
477809,24.86
557438,55.29
165717,90.93
797405,69.33
247713,17.54
477811,13.15
329414,22.94
165718,90.93
636960,89.48
247715,75.41
397435,86.97
557440,78.49
706049,83.89
329415,80.72
247717,75.98
636961,78.86
397436,88.04
636962,90.72
811836,71.87
247719,77.08
397437,87.98
477813,74.58
247720,77.29
706050,85.2
477814,74.56
636963,90.71
636964,90.62
247721,77.26
165720,93.38
165721,93.28
797407,71.73
247722,77.17
477815,74.44
706051,85.24
557442,79.92
397438,87.86
706052,85.31
477816,74.35
165722,93.41
247723,77.03
706053,85.34
247724,76.67
165723,93.42
329416,82.45
165724,93.24
329417,82.61
706054,85.31
636965,90.59
165725,93.41
165727,93.3
636966,90.61
706055,85.31
477817,72.81
477818,72.81
155074,78.95
706056,81.63
247725,76.54
706057,81.9
397440,87.29
636968,89.09
165728,86.57
165729,92.74
797408,71.8
165730,92.19
165731,76.67
706058,83.31
557443,79.25
636969,89.83
636970,89.83
397441,88.01
155075,92.27
247726,77.04
636971,90.49
165732,92.94
165733,87.0
325850,81.75
165734,90.0
165735,90.0
477820,62.29
155076,90.0
397442,86.12
329418,79.16
706059,85.17
811837,71.28
706060,84.59
165736,92.18
397443,86.78
636973,90.27
397444,86.94
477822,74.41
805112,71.4
557445,78.51
477823,69.08
706061,85.28
706063,85.21
165737,92.18
636974,90.61
247727,76.8
397445,87.99
329419,82.17
329420,82.2
247728,75.3
247729,77.13
477825,74.13
477826,73.88
557446,79.28
165739,90.67
706066,83.93
477827,73.47
636976,90.64
155077,93.4
557447,79.89
477830,74.28
636977,41.26
165740,38.28
329421,81.59
477832,73.06
477833,69.13
329423,78.42
329424,80.63
805113,71.86
636978,89.03
706067,84.25
329426,82.51
165741,93.34
397446,75.85
477835,49.62
397447,63.12
775899,69.1
329427,82.24
329428,33.92
706068,71.53
329429,82.4
811838,71.52
397448,86.73
706069,85.26
397449,87.59
397450,87.51
165743,92.72
636979,90.23
329430,78.12
247730,77.03
329432,82.15
155078,90.67
706071,85.11
706072,85.15
247731,77.04
477836,74.34
557448,79.38
631205,86.89
557449,78.78
247732,76.17
329433,81.57
706073,84.8
477837,74.15
397451,87.68
329434,82.28
477839,73.13
477840,74.27
247733,77.03
775900,68.77
329435,82.23
557450,79.03
329436,82.32
165744,93.14
397452,87.08
397453,87.8
797410,69.99
477841,74.52
811839,71.69
247734,77.07
477842,74.12
477843,74.54
397454,87.7
706076,85.12
397455,87.82
477844,74.4
477845,72.93
636980,73.97
805114,70.04
557451,79.01
247735,77.1
247736,76.06
397456,86.8
165746,90.13
557452,79.48
557453,79.59
247737,70.37
636982,90.74
636983,90.71
397457,87.67
397458,87.95
636984,88.26
397459,85.56
397460,87.38
797411,71.58
811840,71.61
477848,73.68
706079,85.13
706080,85.08
706081,80.28
557456,79.78
557457,79.8
706082,23.95
165747,33.1
248382,76.98
775902,63.54
397461,38.36
706083,30.61
776012,15.83
811841,22.16
706084,35.66
329438,22.3
155079,92.33
477849,74.28
165748,81.25
165749,89.67
706085,50.88
248383,65.36
329439,66.6
557458,26.63
477850,21.23
248384,27.56
706086,32.03
636985,90.09
248385,76.59
248386,76.86
165750,92.49
165751,90.67
477851,22.69
165752,48.25
165753,43.77
329440,27.91
329441,32.96
477852,24.86
557460,26.63
557461,26.63
636986,32.24
477853,73.69
636987,88.59
805116,68.92
397462,27.7
397463,85.45
248388,27.56
397464,29.92
775903,14.41
557441,79.85
776013,68.95
477855,74.54
165755,93.38
636989,90.63
248389,77.18
706088,85.37
557463,79.52
557464,79.94
477856,74.51
636990,90.53
165756,93.34
248390,77.0
477857,74.39
811843,71.82
636991,90.73
557465,79.75
329442,82.67
155081,93.26
248391,77.27
248392,77.24
805117,71.82
557466,79.94
477858,74.57
477861,74.52
706089,85.34
165757,93.47
165758,93.41
706091,85.04
397466,87.13
706092,83.91
477862,71.61
329445,81.21
557468,78.66
636992,90.41
397467,87.75
155082,93.16
636993,90.45
636994,29.3
811844,10.4
557469,79.75
329446,82.54
165761,91.81
477864,58.24
557471,79.83
557472,78.55
706093,85.25
805118,71.0
329448,79.49
248394,76.96
775904,64.75
477866,74.1
706094,84.93
248395,76.83
329449,82.24
397469,85.96
165762,91.68
397470,87.92
706095,84.88
557473,79.48
165764,92.91
248396,76.8
165765,92.74
477868,70.63
329451,82.13
557474,79.68
477869,74.28
706097,84.83
557475,77.17
706098,81.61
636996,89.04
636997,89.03
706099,84.81
706100,82.79
397472,87.99
775905,68.18
329452,81.68
811846,71.74
477870,74.44
397473,73.99
477045,71.26
477871,71.7
706101,84.4
165766,92.88
329453,76.6
557477,71.17
477872,57.06
477873,72.66
477874,16.48
706102,67.86
805119,71.54
477875,16.48
636998,89.8
776016,68.21
636999,90.51
248397,77.1
402131,82.21
329454,81.71
477876,73.69
637000,87.99
706103,84.48
637001,90.64
811847,71.73
477877,73.79
329455,82.31
397475,88.02
397476,88.02
165767,93.33
477879,74.33
706105,84.68
